player_tag,clan_tag,country,expLevel,trophies,arena_id,arena_name
#V9YRJ22L2,#GYVU999L,Turkey,26,3926,54000011.0,Spooky Town
#V8P9PVGVC,#RJ8RG8C2,Turkey,33,6246,54000014.0,Royal Crypt
#VUPYQY9QQ,#RJ8RG8C2,Turkey,22,2691,54000010.0,Jungle Arena
#20GR99RL2L,#RJ8RG8C2,Turkey,6,518,54000002.0,Bone Pit
#UG9RGJ20P,#RJ8RG8C2,Turkey,7,349,54000002.0,Bone Pit
#V2Q0PPPCR,#GC22VQV9,Turkey,32,5111,54000012.0,Miner's Mine
#VVQC8PVLQ,#GC22VQV9,Turkey,25,3064,54000007.0,Hog Mountain
#V2U9G2QLJ,#GC22VQV9,Turkey,20,2146,54000008.0,Royal Arena
#209QQUP2LU,#GC22VQV9,Turkey,20,2123,54000008.0,Royal Arena
#V2CUU0YVQ,#GC22VQV9,Turkey,19,1936,54000006.0,P.E.K.K.A's Playhouse
#VR8QJCYC9,#GC22VQV9,Turkey,17,1399,54000005.0,Builder's Workshop
#V9YC0082V,#GC22VQV9,Turkey,20,1357,54000005.0,Builder's Workshop
#VP2UQR92R,#GC22VQV9,Turkey,8,1122,54000004.0,Spell Valley
#208UJQUG9L,#GC22VQV9,Turkey,12,1071,54000004.0,Spell Valley
#VYRP0L99C,#GC22VQV9,Turkey,13,1035,54000004.0,Spell Valley
#V9JL2V0LG,#GPRYCCRU,Turkey,22,2563,54000009.0,Frozen Peak
#20UQRVJ9PC,#GPRYCCRU,Turkey,9,820,54000003.0,Barbarian Bowl
#20YQCGJUQ2,#GPRYCCRU,Turkey,8,576,54000002.0,Bone Pit
#RC8RPP000,#QU2QLR2R,Turkey,51,10000,54000031.0,Legendary Arena
#PQRQ9GV8,#QU2QLR2R,Turkey,57,10000,54000031.0,Legendary Arena
#YCPC9PQ2,#QU2QLR2R,Turkey,49,10000,54000031.0,Legendary Arena
#L0QPLUGV8,#QU2QLR2R,Turkey,53,10000,54000031.0,Legendary Arena
#2QRCYJ8JV,#QU2QLR2R,Turkey,45,9735,54000031.0,Legendary Arena
#CPJ8GLYG,#QU2QLR2R,Turkey,46,9169,54000020.0,Valkalla
#9PRGGVGG,#QU2QLR2R,Turkey,38,8641,54000019.0,PANCAKES!
#9JG0V900U,#QU2QLR2R,Turkey,40,8227,54000018.0,Clash Fest
#UJ9PJL8YG,#QU2QLR2R,Turkey,40,7902,54000017.0,Boot Camp
#2JJLQQCGJ,#QU2QLR2R,Turkey,37,7877,54000017.0,Boot Camp
#UYUYR0YVV,#QU2QLR2R,Turkey,35,6660,54000015.0,Silent Sanctuary
#RRLC9JP2U,#QU2QLR2R,Turkey,29,5734,54000013.0,Executioner's Kitchen
#20PU8GCJLG,#QU2QLR2R,Turkey,29,5216,54000012.0,Miner's Mine
#PYGVRUY9,#QU2QLR2R,Turkey,28,4714,54000056.0,Serenity Peak
#20CYQ0VY8R,#QU2QLR2R,Turkey,28,4477,54000055.0,Rascal's Hideout
#9G988LV9,#GR2YYJGY,Turkey,31,6650,54000015.0,Silent Sanctuary
#2J9L0LGY,#GR2YYJGY,Turkey,32,4300,54000055.0,Rascal's Hideout
#C2LRP8VJ0,#G9JC9L8Q,Turkey,33,7422,54000016.0,Dragon Spa
#9QPJLVR8J,#G9JC9L8Q,Turkey,33,6061,54000014.0,Royal Crypt
#VPGVRCVPG,#G9JC9L8Q,Turkey,24,3516,54000024.0,Electro Valley
#CVLUGCQVQ,#GYJJQYJ8,Turkey,27,3093,54000007.0,Hog Mountain
#VVUJR2QP0,#GYJJQYJ8,Turkey,21,2300,54000009.0,Frozen Peak
#VQ02VQ9RV,#GYJJQYJ8,Turkey,15,1768,54000006.0,P.E.K.K.A's Playhouse
#V920LR2CU,#GLJYV092,Turkey,20,1719,54000006.0,P.E.K.K.A's Playhouse
#UVPPPYYLC,#R8G2PU09,Turkey,36,6806,54000015.0,Silent Sanctuary
#20Q8JU9YUP,#R8G2PU09,Turkey,29,5332,54000012.0,Miner's Mine
#VLRYU90JL,#R8G2PU09,Turkey,30,4290,54000055.0,Rascal's Hideout
#VCJC2LCUU,#R8G2PU09,Turkey,21,2306,54000009.0,Frozen Peak
#200JL0GL2C,#GYRYLG9U,Turkey,31,5861,54000013.0,Executioner's Kitchen
#UUGVQG80Y,#GYRYLG9U,Turkey,31,4383,54000055.0,Rascal's Hideout
#C9JC2L8RV,#GYRYLG9U,Turkey,24,2798,54000010.0,Jungle Arena
#VP9G92U8V,#GYRYLG9U,Turkey,13,1390,54000005.0,Builder's Workshop
#VLUCCPJP2,#GYRYLG9U,Turkey,4,213,54000001.0,Goblin Stadium
#20VPVL2JJP,#GYRYLG9U,Turkey,3,153,54000001.0,Goblin Stadium
#20JVP0RR0U,#GYRYLG9U,Turkey,5,547,54000002.0,Bone Pit
#VLL8LCGQG,#GYPJQGGG,Turkey,17,2121,54000008.0,Royal Arena
#VGC8CVC8R,#R8PGLCQG,Turkey,13,1122,54000004.0,Spell Valley
#20L2GR8JPL,#R8PGLCQG,Turkey,6,408,54000002.0,Bone Pit
#VPP98QLUR,#GL9U2JVV,Turkey,24,3066,54000007.0,Hog Mountain
#20JCV8PR8R,#GL9U2JVV,Turkey,14,1364,54000005.0,Builder's Workshop
#V9VYR9YQJ,#GQ02QP90,Turkey,27,4263,54000055.0,Rascal's Hideout
#20GLYJU2Y8,#GQ02QP90,Turkey,27,3887,54000011.0,Spooky Town
#U2UP8VJ0L,#GQ02QP90,Turkey,20,2294,54000008.0,Royal Arena
#UUPQ2RJUC,#GQ02QP90,Turkey,23,2216,54000008.0,Royal Arena
#20YU8GYJ8C,#GQ02QP90,Turkey,17,1814,54000006.0,P.E.K.K.A's Playhouse
#VLCY82JGP,#GQ02QP90,Turkey,16,1471,54000005.0,Builder's Workshop
#VYG2QQJRJ,#GQ02QP90,Turkey,14,1451,54000005.0,Builder's Workshop
#208RVJULUQ,#GQ02QP90,Turkey,8,1001,54000004.0,Spell Valley
#20P2Y2LCV8,#GQ02QP90,Turkey,10,869,54000003.0,Barbarian Bowl
#U09JRUU9G,#GPJLRPQ9,Turkey,29,4410,54000055.0,Rascal's Hideout
#V9CJ9RYJ0,#GPJLRPQ9,Turkey,26,3800,54000011.0,Spooky Town
#V9CVVC9LJ,#GPJLRPQ9,Turkey,23,2600,54000010.0,Jungle Arena
#20G29RYP82,#GPJLRPQ9,Turkey,18,2042,54000008.0,Royal Arena
#V9Y2QP2YJ,#GPJLRPQ9,Turkey,13,1631,54000006.0,P.E.K.K.A's Playhouse
#V9JC002CJ,#GPJLRPQ9,Turkey,14,1208,54000004.0,Spell Valley
#VYRU8LU9G,#GPJLRPQ9,Turkey,2,60,54000001.0,Goblin Stadium
#2008VGCJ92,#GPJLRPQ9,Turkey,4,209,54000001.0,Goblin Stadium
#20VYYCJLJU,#GPJLRPQ9,Turkey,1,0,54000000.0,Training Camp
#200Q9GQYLR,#GQGQRC00,Turkey,59,7036,54000016.0,Dragon Spa
#20GYQ2CUCJ,#GQGQRC00,Turkey,30,5812,54000013.0,Executioner's Kitchen
#CVPPPCCGC,#GQGQRC00,Turkey,30,4613,54000056.0,Serenity Peak
#VLV9CPQLC,#GQGQRC00,Turkey,27,3462,54000024.0,Electro Valley
#VL2Q02JYR,#GQGQRC00,Turkey,25,3272,54000007.0,Hog Mountain
#VLYVYR88L,#GQGQRC00,Turkey,20,2453,54000009.0,Frozen Peak
#202RJPQ2JU,#GQGQRC00,Turkey,21,2192,54000008.0,Royal Arena
#V89YU98RP,#GQGQRC00,Turkey,21,2092,54000008.0,Royal Arena
#VY0VJ080Y,#GQGQRC00,Turkey,8,1030,54000004.0,Spell Valley
#20LPC2V02V,#GQGQRC00,Turkey,12,1025,54000004.0,Spell Valley
#20RLGCR9V2,#GQGQRC00,Turkey,4,630,54000003.0,Barbarian Bowl
#VYRPJPG90,#GQGQRC00,Turkey,1,92,54000001.0,Goblin Stadium
#20RL0PCY9U,#GQGQRC00,Turkey,2,0,54000001.0,Goblin Stadium
#VYRPJCG8G,#GQGQRC00,Turkey,1,0,54000001.0,Goblin Stadium
#CQ00VQGC8,#GJ8QJRLY,Turkey,34,7094,54000016.0,Dragon Spa
#RLCYY2JL2,#GJ8QJRLY,Turkey,40,6768,54000015.0,Silent Sanctuary
#UUGV09C28,#GJ8QJRLY,Turkey,33,5792,54000013.0,Executioner's Kitchen
#VPYY2R9C8,#GJ8QJRLY,Turkey,25,2691,54000010.0,Jungle Arena
#UVLYV9J0G,#GJ8QJRLY,Turkey,20,1781,54000006.0,P.E.K.K.A's Playhouse
#20P2CULU02,#GJ8QJRLY,Turkey,11,1090,54000004.0,Spell Valley
#UV92Q2L9Y,#G2U88UJ8,Turkey,36,6500,54000015.0,Silent Sanctuary
#202GU9YQ22,#G2U88UJ8,Turkey,32,5420,54000012.0,Miner's Mine
#V8P0YGLLY,#G2U88UJ8,Turkey,23,2475,54000009.0,Frozen Peak
#VP99RYYCJ,#G2U88UJ8,Turkey,10,909,54000003.0,Barbarian Bowl
#UVCQ2JQ2J,#G2U88UJ8,Turkey,16,902,54000003.0,Barbarian Bowl
#20CLG0CYG9,#G2U88UJ8,Turkey,2,0,54000001.0,Goblin Stadium
#UJRY2JLV2,#G8099YLC,Turkey,48,9062,54000020.0,Valkalla
#LC9LVGYYG,#G8099YLC,Turkey,37,7086,54000016.0,Dragon Spa
#V000QCQYV,#G8099YLC,Turkey,29,4675,54000056.0,Serenity Peak
#8GPJR0288,#G8099YLC,Turkey,28,3801,54000011.0,Spooky Town
#GGP2QC9P,#RLLVQJQL,Turkey,32,6439,54000014.0,Royal Crypt
#JUUV9J92Y,#RLLVQJQL,Turkey,30,4262,54000055.0,Rascal's Hideout
#UUGQVL22G,#J20V8VV9,Turkey,21,2418,54000009.0,Frozen Peak
#20YCRVG2UG,#J20V8VV9,Turkey,12,1229,54000004.0,Spell Valley
#ULQY28Q2Y,#GLQ9PJV8,Turkey,16,1805,54000006.0,P.E.K.K.A's Playhouse
#20C082L9PP,#GLQ9PJV8,Turkey,8,1094,54000004.0,Spell Valley
#VYGU2JUJG,#GLQ9PJV8,Turkey,4,459,54000002.0,Bone Pit
#20Y022PUCY,#GLQ9PJV8,Turkey,1,316,54000001.0,Goblin Stadium
#V0QYQ098,#GLYGUJG9,Turkey,58,10000,54000031.0,Legendary Arena
#9J202JGGL,#GLYGUJG9,Turkey,55,10000,54000031.0,Legendary Arena
#Q22JRVUGY,#GLYGUJG9,Turkey,45,9672,54000031.0,Legendary Arena
#2QLULUUGG,#GLYGUJG9,Turkey,38,9389,54000020.0,Valkalla
#RQPJ8G8U,#GLYGUJG9,Turkey,51,9125,54000020.0,Valkalla
#P9R80PY2,#GLYGUJG9,Turkey,43,8876,54000019.0,PANCAKES!
#Y9C0QLJU,#GLYGUJG9,Turkey,53,8305,54000018.0,Clash Fest
#808QV088C,#GLYGUJG9,Turkey,42,8071,54000018.0,Clash Fest
#8J2CULVL,#GLYGUJG9,Turkey,36,7321,54000016.0,Dragon Spa
#CP0P0Y2YL,#GLYGUJG9,Turkey,37,7154,54000016.0,Dragon Spa
#8GYYPRCYQ,#GLYGUJG9,Turkey,29,5808,54000013.0,Executioner's Kitchen
#C9PUJVYYV,#GLYGUJG9,Turkey,28,4600,54000056.0,Serenity Peak
#V2VUYR29V,#GYG0RG9C,Turkey,24,2863,54000010.0,Jungle Arena
#20PJPPQ8Q9,#GYG0RG9C,Turkey,18,1690,54000006.0,P.E.K.K.A's Playhouse
#20V9QR0RLL,#GYG0RG9C,Turkey,4,379,54000002.0,Bone Pit
#V2LL8LQ0C,#R2YPYRPC,Turkey,32,5500,54000013.0,Executioner's Kitchen
#V8UYRUUPV,#R2YPYRPC,Turkey,25,3030,54000007.0,Hog Mountain
#V80R989Y8,#R2YPYRPC,Turkey,22,2654,54000010.0,Jungle Arena
#UQVR02PJV,#GRJ90LYV,Turkey,35,6786,54000015.0,Silent Sanctuary
#20PCQ9PU28,#GRJ90LYV,Turkey,33,6285,54000014.0,Royal Crypt
#20P08QVVUY,#GRJ90LYV,Turkey,31,5203,54000012.0,Miner's Mine
#V9PRYUJ0C,#GRJ90LYV,Turkey,27,5159,54000012.0,Miner's Mine
#VYYG8PYGC,#GRJ90LYV,Turkey,27,4374,54000055.0,Rascal's Hideout
#UJYJVY9YG,#GRJ90LYV,Turkey,30,4292,54000055.0,Rascal's Hideout
#YP2RVLY0L,#GRJ90LYV,Turkey,28,3860,54000011.0,Spooky Town
#V9LGC0PYP,#GRJ90LYV,Turkey,16,1483,54000005.0,Builder's Workshop
#UUCRRL9P9,#GPU0G8PR,Turkey,26,3590,54000024.0,Electro Valley
#V999V9U0L,#GPU0G8PR,Turkey,20,2084,54000008.0,Royal Arena
#VVR80GLPU,#GPU0G8PR,Turkey,15,1814,54000006.0,P.E.K.K.A's Playhouse
#VUU29UC0L,#GPU0G8PR,Turkey,13,1332,54000005.0,Builder's Workshop
#J8L0R9292,#GLRYCYCR,Turkey,39,7500,54000017.0,Boot Camp
#20P28G9YV8,#GLRYCYCR,Turkey,32,5123,54000012.0,Miner's Mine
#209RVJ9VYQ,#GLRYCYCR,Turkey,25,3888,54000011.0,Spooky Town
#VQ9YQ880U,#GLRYCYCR,Turkey,9,962,54000003.0,Barbarian Bowl
#V9RGRUV88,#GLRYCYCR,Turkey,13,759,54000003.0,Barbarian Bowl
#UG2UGJC9R,#GY8RC82Y,Turkey,32,5933,54000013.0,Executioner's Kitchen
#U02QYLLRU,#GY8RC82Y,Turkey,26,3362,54000007.0,Hog Mountain
#VYJ28RVU9,#GY8RC82Y,Turkey,25,3220,54000007.0,Hog Mountain
#VPPRJ2J90,#GY8RC82Y,Turkey,19,3064,54000007.0,Hog Mountain
#208GU8U280,#GY8RC82Y,Turkey,23,2846,54000010.0,Jungle Arena
#VPR2YYCCP,#GY8RC82Y,Turkey,19,1812,54000006.0,P.E.K.K.A's Playhouse
#UUCVGGQYG,#GCPURC9C,Turkey,35,7232,54000016.0,Dragon Spa
#V099L9U22,#GCPURC9C,Turkey,34,6502,54000015.0,Silent Sanctuary
#20RQYR9UU0,#GCPURC9C,Turkey,31,5069,54000012.0,Miner's Mine
#20RGR9Y9V0,#GCPURC9C,Turkey,29,4154,54000011.0,Spooky Town
#VPG8802QJ,#GCPURC9C,Turkey,23,3416,54000024.0,Electro Valley
#V22PUR82G,#GCPURC9C,Turkey,25,3215,54000007.0,Hog Mountain
#2022Y8ULVP,#GCPURC9C,Turkey,26,3822,54000011.0,Spooky Town
#VP2RULGV9,#R2UYPPCR,Turkey,22,4077,54000011.0,Spooky Town
#20YYQGVUY2,#R2UYPPCR,Turkey,24,3910,54000011.0,Spooky Town
#2082CLP000,#R2UYPPCR,Turkey,21,2653,54000010.0,Jungle Arena
#VRYQCVP98,#R2UYPPCR,Turkey,20,2425,54000009.0,Frozen Peak
#VVGPG8LJR,#R2UYPPCR,Turkey,19,2150,54000008.0,Royal Arena
#CVQ9QY099,#R2UYPPCR,Turkey,7,793,54000003.0,Barbarian Bowl
#U8UPPCVG2,#G9QJQRCL,Turkey,23,2761,54000010.0,Jungle Arena
#V9YCVUJRJ,#G9QJQRCL,Turkey,24,2719,54000010.0,Jungle Arena
#208LPYURYP,#GYJG8V9L,Turkey,28,4014,54000011.0,Spooky Town
#VVQLPCYUJ,#GYJG8V9L,Turkey,28,3780,54000024.0,Electro Valley
#208LRLR28G,#GYJG8V9L,Turkey,23,2607,54000010.0,Jungle Arena
#UVPCQR9V9,#GYJG8V9L,Turkey,4,258,54000001.0,Goblin Stadium
#JQLJ9J29C,#GYR2CR2L,Turkey,32,6000,54000014.0,Royal Crypt
#VLJPJG0VC,#GYR2CR2L,Turkey,33,5939,54000013.0,Executioner's Kitchen
#UVCRUUPJR,#GYQP2L88,Turkey,27,3523,54000024.0,Electro Valley
#VPPJ9VPVR,#GYQP2L88,Turkey,22,2419,54000009.0,Frozen Peak
#VVQ2QRCU0,#GYQP2L88,Turkey,19,2362,54000009.0,Frozen Peak
#V2JLUYC2P,#GYQP2L88,Turkey,19,2000,54000008.0,Royal Arena
#20PY9JRVY8,#GYQP2L88,Turkey,14,1240,54000004.0,Spell Valley
#UJY9P9UJJ,#R0V0VY2Q,Turkey,31,5089,54000012.0,Miner's Mine
#V909PJGL8,#R0V0VY2Q,Turkey,24,2866,54000010.0,Jungle Arena
#VP28RRQU0,#R0V0VY2Q,Turkey,20,2303,54000009.0,Frozen Peak
#VVU900QCL,#R0V0VY2Q,Turkey,20,2183,54000008.0,Royal Arena
#20YR99QRU9,#R0V0VY2Q,Turkey,14,1369,54000005.0,Builder's Workshop
#UPR9JJ2V8,#GJGV82JR,Turkey,40,6846,54000015.0,Silent Sanctuary
#V922PUL2C,#GJGV82JR,Turkey,38,6430,54000014.0,Royal Crypt
#20Y9YGYGL9,#GJGV82JR,Turkey,24,2600,54000010.0,Jungle Arena
#20QCCV29GJ,#GJJYPUGR,Turkey,26,3734,54000024.0,Electro Valley
#V0LURLG20,#GJJYPUGR,Turkey,23,3280,54000007.0,Hog Mountain
#208JJ9CJ8G,#GJJYPUGR,Turkey,24,3094,54000007.0,Hog Mountain
#VPP82C0YJ,#GJJYPUGR,Turkey,20,2720,54000010.0,Jungle Arena
#2089LY8C02,#G9V0YVQQ,Turkey,31,4751,54000056.0,Serenity Peak
#UGJ0YPQ0U,#G9V0YVQQ,Turkey,31,4660,54000056.0,Serenity Peak
#UY88QPCU9,#G9V0YVQQ,Turkey,28,4449,54000055.0,Rascal's Hideout
#209PJ0RQ2Y,#G9V0YVQQ,Turkey,27,4005,54000011.0,Spooky Town
#VPL92RRRC,#G9V0YVQQ,Turkey,25,3000,54000007.0,Hog Mountain
#QLVUJRRL2,#G9V0YVQQ,Turkey,23,2554,54000009.0,Frozen Peak
#VVPQR920Y,#G9V0YVQQ,Turkey,21,2454,54000009.0,Frozen Peak
#VU0UC2YGQ,#G9V0YVQQ,Turkey,19,2423,54000009.0,Frozen Peak
#20YCJ99CQQ,#G9V0YVQQ,Turkey,17,1665,54000006.0,P.E.K.K.A's Playhouse
#V9UUCVCCY,#G9V0YVQQ,Turkey,19,1637,54000006.0,P.E.K.K.A's Playhouse
#VPPJP2JUV,#G9V0YVQQ,Turkey,12,1391,54000005.0,Builder's Workshop
#20LLQ29GP9,#G9V0YVQQ,Turkey,14,1390,54000005.0,Builder's Workshop
#20JLYJLPYC,#G9V0YVQQ,Turkey,12,1221,54000004.0,Spell Valley
#20YJRU28L0,#G9V0YVQQ,Turkey,7,573,54000002.0,Bone Pit
#20GG828Y89,#GPJ0280V,Turkey,9,692,54000003.0,Barbarian Bowl
#VCYU22P0P,#G8YGU8GV,Turkey,23,2649,54000010.0,Jungle Arena
#209P9LRCVC,#G8YGU8GV,Turkey,22,2636,54000010.0,Jungle Arena
#UJP288L0Q,#G8YGU8GV,Turkey,21,2516,54000009.0,Frozen Peak
#V8V8GR8J2,#G8YGU8GV,Turkey,21,2423,54000009.0,Frozen Peak
#20YYY9PJYQ,#G8YGU8GV,Turkey,11,1000,54000004.0,Spell Valley
#VYVU8LRQJ,#G8YGU8GV,Turkey,1,92,54000001.0,Goblin Stadium
#LRVQ222V9,#GYVPJ2PU,Turkey,57,10000,54000031.0,Legendary Arena
#V0C92J98G,#GYVPJ2PU,Turkey,39,7287,54000016.0,Dragon Spa
#V9PGRGRLL,#GYVPJ2PU,Turkey,31,5600,54000013.0,Executioner's Kitchen
#UCV9JU0RP,#GYVPJ2PU,Turkey,29,5042,54000012.0,Miner's Mine
#V28V0VG9R,#GYVPJ2PU,Turkey,29,4877,54000056.0,Serenity Peak
#Y09JG2YCG,#GYVPJ2PU,Turkey,28,4275,54000055.0,Rascal's Hideout
#209GRYLG0J,#GYVPJ2PU,Turkey,30,3951,54000011.0,Spooky Town
#20JR0LCRVR,#GYVPJ2PU,Turkey,24,3664,54000024.0,Electro Valley
#20PR98P2R8,#GYVPJ2PU,Turkey,21,2240,54000008.0,Royal Arena
#20L90RGV9Q,#GYVPJ2PU,Turkey,17,2072,54000008.0,Royal Arena
#VCJVU9LPP,#GYVPJ2PU,Turkey,18,1903,54000006.0,P.E.K.K.A's Playhouse
#209JGLGQV0,#GYVPJ2PU,Turkey,15,1782,54000006.0,P.E.K.K.A's Playhouse
#20RLCQCYQY,#GYVPJ2PU,Turkey,16,1649,54000006.0,P.E.K.K.A's Playhouse
#20PPLUYYUJ,#GYVPJ2PU,Turkey,12,1216,54000004.0,Spell Valley
#20LRLUV80V,#R0J8P8LG,Turkey,35,6910,54000015.0,Silent Sanctuary
#200LRRUUQR,#R0J8P8LG,Turkey,31,5500,54000013.0,Executioner's Kitchen
#VP2QL9CVY,#R0J8P8LG,Turkey,23,3584,54000024.0,Electro Valley
#VP0GP0GU9,#R0J8P8LG,Turkey,24,3220,54000007.0,Hog Mountain
#VP0VUQ8L9,#GQ09G2CY,Turkey,21,2455,54000009.0,Frozen Peak
#V2JVVR90V,#GQ09G2CY,Turkey,23,2417,54000009.0,Frozen Peak
#UVCG200UG,#GQ09G2CY,Turkey,12,1081,54000004.0,Spell Valley
#20LRR8GLCP,#RGYJQGJ8,Turkey,28,4230,54000055.0,Rascal's Hideout
#VC0RR0JJV,#RGYJQGJ8,Turkey,27,4068,54000011.0,Spooky Town
#209V0YRVV9,#RGYJQGJ8,Turkey,28,4012,54000011.0,Spooky Town
#V9GQRJ892,#RGYJQGJ8,Turkey,25,3554,54000024.0,Electro Valley
#VLPRJ8G29,#G99Q0LCV,Turkey,35,7143,54000016.0,Dragon Spa
#20LR8C220G,#G99Q0LCV,Turkey,33,6866,54000015.0,Silent Sanctuary
#20P08UQ82Q,#G99Q0LCV,Turkey,29,5123,54000012.0,Miner's Mine
#V8V99VQY9,#G99Q0LCV,Turkey,28,5088,54000012.0,Miner's Mine
#GRY0P98Q2,#G99Q0LCV,Turkey,34,5030,54000012.0,Miner's Mine
#VP9Q0J8GG,#G99Q0LCV,Turkey,27,3919,54000011.0,Spooky Town
#V8JV8GRQQ,#G99Q0LCV,Turkey,26,3830,54000011.0,Spooky Town
#208VJRRP2V,#G99Q0LCV,Turkey,27,3528,54000024.0,Electro Valley
#UP0LPGCL2,#G99Q0LCV,Turkey,28,3457,54000024.0,Electro Valley
#20RGU0YRUG,#G99Q0LCV,Turkey,25,3224,54000007.0,Hog Mountain
#20R9CLGG0R,#G99Q0LCV,Turkey,25,2884,54000010.0,Jungle Arena
#20P9JLVR0Q,#G99Q0LCV,Turkey,17,2203,54000008.0,Royal Arena
#VYJPUUP8G,#G99Q0LCV,Turkey,20,2060,54000008.0,Royal Arena
#208URPU2CP,#GJ0R0R8U,Turkey,24,3073,54000007.0,Hog Mountain
#V2090J0UV,#GJ0R0R8U,Turkey,25,3030,54000007.0,Hog Mountain
#VUU2VYUCQ,#GJ0R0R8U,Turkey,24,2868,54000010.0,Jungle Arena
#8VYG9CYRJ,#GJ0R0R8U,Turkey,17,2000,54000008.0,Royal Arena
#202Y0CRLCP,#RCP9JCCY,Turkey,25,3229,54000007.0,Hog Mountain
#20CC08UG20,#RCP9JCCY,Turkey,21,2451,54000009.0,Frozen Peak
#V2GGYR202,#R8YLUUJG,Turkey,45,10000,54000031.0,Legendary Arena
#VUC2Y0092,#R8YLUUJG,Turkey,31,6219,54000014.0,Royal Crypt
#20CRCY29GJ,#GP88GUPY,Turkey,26,4080,54000011.0,Spooky Town
#20PQJQUYVJ,#GP88GUPY,Turkey,26,3948,54000011.0,Spooky Town
#20L0CP2PR2,#GP88GUPY,Turkey,14,915,54000003.0,Barbarian Bowl
#208RYJ09C2,#GP88GUPY,Turkey,12,692,54000003.0,Barbarian Bowl
#CLGGPPU9,#RYVYRJC2,Turkey,45,8806,54000019.0,PANCAKES!
#PGCL2PJJ0,#RYVYRJC2,Turkey,41,8090,54000018.0,Clash Fest
#RCPCURPUJ,#RRP909GQ,Turkey,36,5104,54000012.0,Miner's Mine
#VRJR0UUQQ,#RRP909GQ,Turkey,28,5045,54000012.0,Miner's Mine
#V8RV2J8C8,#RRP909GQ,Turkey,29,3954,54000011.0,Spooky Town
#20GP2GGJQL,#RJLURUJ2,Turkey,21,2709,54000010.0,Jungle Arena
#VVYG92C2V,#GL2CQ9UY,Turkey,32,5252,54000012.0,Miner's Mine
#20JRVGCP2Y,#GL2CQ9UY,Turkey,14,1488,54000005.0,Builder's Workshop
#VYYGC9JVC,#GL2CQ9UY,Turkey,4,548,54000002.0,Bone Pit
#200L9YC20Q,#J2Q02P0L,Turkey,32,5195,54000012.0,Miner's Mine
#VPY2CJ8GU,#J2Q02P0L,Turkey,23,3443,54000024.0,Electro Valley
#V8VYL0YYG,#GCPPV0PV,Turkey,28,5114,54000012.0,Miner's Mine
#VPPJL8Q2V,#GCPPV0PV,Turkey,21,2724,54000010.0,Jungle Arena
#VPRPGGR8L,#GCPPV0PV,Turkey,20,2661,54000010.0,Jungle Arena
#VQLJ89R9Q,#GCPPV0PV,Turkey,18,2142,54000008.0,Royal Arena
#VVLULUVUJ,#GCPPV0PV,Turkey,11,1001,54000004.0,Spell Valley
#V89CC2VLG,#GCU8JPRP,Turkey,38,7115,54000016.0,Dragon Spa
#VQCVPQPP2,#GCU8JPRP,Turkey,37,6559,54000015.0,Silent Sanctuary
#V8YVYJ8QV,#GCU8JPRP,Turkey,29,4362,54000055.0,Rascal's Hideout
#UG98GJ8R0,#GLQLC8CU,Turkey,26,4294,54000055.0,Rascal's Hideout
#V8QGQR92Y,#GLQLC8CU,Turkey,27,3844,54000011.0,Spooky Town
#VYYVCYUGG,#GLQLC8CU,Turkey,25,3535,54000024.0,Electro Valley
#V2VG0C2C0,#GLQLC8CU,Turkey,25,3184,54000007.0,Hog Mountain
#VPRUJGR28,#GLQLC8CU,Turkey,14,1425,54000005.0,Builder's Workshop
#20G2GCY88Q,#GLQLC8CU,Turkey,7,600,54000003.0,Barbarian Bowl
#YUGQJ0LVV,#G902GVJQ,Turkey,31,4661,54000056.0,Serenity Peak
#V0VGQJLJG,#G902GVJQ,Turkey,27,3619,54000024.0,Electro Valley
#VLURQGR8L,#RJPJRRV8,Turkey,16,1400,54000005.0,Builder's Workshop
#20UU9P9G0Y,#RJPJRRV8,Turkey,15,1164,54000004.0,Spell Valley
#20LRPCYG0Q,#GJ2QUL2Y,Turkey,48,8001,54000018.0,Clash Fest
#J29P2JQU9,#GJ2QUL2Y,Turkey,32,5364,54000012.0,Miner's Mine
#VVCYCLGLC,#GJ2QUL2Y,Turkey,29,4853,54000056.0,Serenity Peak
#VYP2LUL2R,#GJ2QUL2Y,Turkey,28,4684,54000056.0,Serenity Peak
#GL8GJJ20V,#GJ2QUL2Y,Turkey,10,1390,54000005.0,Builder's Workshop
#20CG0PCPGR,#GJ2QUL2Y,Turkey,8,1006,54000004.0,Spell Valley
#V2JLGLCCJ,#GJLCCPUU,Turkey,36,7333,54000016.0,Dragon Spa
#V0YURVUP0,#GJLCCPUU,Turkey,34,6760,54000015.0,Silent Sanctuary
#UPUGGLRYU,#GJLCCPUU,Turkey,31,4523,54000055.0,Rascal's Hideout
#VRQCU8089,#GJLCCPUU,Turkey,29,4351,54000055.0,Rascal's Hideout
#ULG208QQJ,#GJLCCPUU,Turkey,29,4275,54000055.0,Rascal's Hideout
#20Q88GY2J9,#GJLCCPUU,Turkey,29,4246,54000055.0,Rascal's Hideout
#VPJLL9QG0,#GJLCCPUU,Turkey,27,4105,54000011.0,Spooky Town
#VP0JPV0V8,#GJLCCPUU,Turkey,24,3179,54000007.0,Hog Mountain
#202VJJ8C8R,#GJLCCPUU,Turkey,19,2456,54000009.0,Frozen Peak
#V0R9PGRPR,#GJLCCPUU,Turkey,26,3548,54000024.0,Electro Valley
